,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,quoted_status_id,quoted_status_id_str,possibly_sensitive,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.entities.hashtags,quoted_status.entities.symbols,quoted_status.entities.user_mentions,quoted_status.entities.urls,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
0,Sun Jan 26 05:22:10 +0000 2020,1221302286808305665,1221302286808305665,@SunDevilHoops @ASU Okay... this made me giggle. ☺️ Y’all are punny.,False,"[20, 68]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2212908759652024e+18,1221290875965202432,325213398.0,325213398,SunDevilHoops,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'SunDevilHoops', 'name': 'Sun Devil MBB', 'id': 325213398, 'id_str': '325213398', 'indices': [0, 14]}, {'screen_name': 'ASU', 'name': 'Arizona State University', 'id': 18783501, 'id_str': '18783501', 'indices': [15, 19]}]",[],en,recent,1095470427088900097,1095470427088900097,ST_88,NavyGeo,"California, USA","US Navy. Geography Student. Cubmaster. Mom. ❤️: Science, Space, Military, Maps, Geology, Hiking, Camping, Ocean, Travel, Climbing, Snowboarding, Scouts BSA",,[],False,237,647,2,Tue Feb 12 23:51:17 +0000 2019,15184,,,False,False,9676,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1217619195069779969/ryWgFaej_normal.jpg,https://pbs.twimg.com/profile_images/1217619195069779969/ryWgFaej_normal.jpg,https://pbs.twimg.com/profile_banners/1095470427088900097/1579580219,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Sun Jan 26 04:17:18 +0000 2020,1221285961671200768,1221285961671200768,"Just give it to Remy, he’s like @Allstate ... and @ASU is in good hands👐",False,"[0, 72]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'Allstate', 'name': 'Allstate', 'id': 14275290, 'id_str': '14275290', 'indices': [32, 41]}, {'screen_name': 'ASU', 'name': 'Arizona State University', 'id': 18783501, 'id_str': '18783501', 'indices': [50, 54]}]",[],en,recent,2731472662,2731472662,Young-Zo,AlonzoMontalvo,🍹🤪,"Proud Turtle Dad of ""Speedy The Turtle""🐢 @Cronkite_ASU Alumni/ @KTAR923 Producer",https://t.co/rB4WvoTrKp,[],False,299,414,6,Sat Aug 02 08:31:28 +0000 2014,11528,,,False,False,5161,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1219922419101532161/1AWR2OPi_normal.jpg,https://pbs.twimg.com/profile_images/1219922419101532161/1AWR2OPi_normal.jpg,https://pbs.twimg.com/profile_banners/2731472662/1568146939,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/rB4WvoTrKp', 'expanded_url': 'http://bit.ly/2NadHKc', 'display_url': 'bit.ly/2NadHKc', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Sun Jan 26 01:02:14 +0000 2020,1221236873378426880,1221236873378426880,@ASU i ❤️ U! Thank you for accepting me into your online program. #ArizonaLove Sorry @csunorthridge I still love you for getting me out of Moorpark College! ☺️🤓 #Education 💪🏻💪🏻💪🏻,False,"[0, 178]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,18783501.0,18783501,ASU,,,,,False,0,1,False,False,en,"[{'text': 'ArizonaLove', 'indices': [66, 78]}, {'text': 'Education', 'indices': [161, 171]}]",[],"[{'screen_name': 'ASU', 'name': 'Arizona State University', 'id': 18783501, 'id_str': '18783501', 'indices': [0, 4]}, {'screen_name': 'csunorthridge', 'name': 'Cal State Northridge', 'id': 11306582, 'id_str': '11306582', 'indices': [85, 99]}]",[],en,recent,1095470427088900097,1095470427088900097,ST_88,NavyGeo,"California, USA","US Navy. Geography Student. Cubmaster. Mom. ❤️: Science, Space, Military, Maps, Geology, Hiking, Camping, Ocean, Travel, Climbing, Snowboarding, Scouts BSA",,[],False,237,647,2,Tue Feb 12 23:51:17 +0000 2019,15184,,,False,False,9676,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1217619195069779969/ryWgFaej_normal.jpg,https://pbs.twimg.com/profile_images/1217619195069779969/ryWgFaej_normal.jpg,https://pbs.twimg.com/profile_banners/1095470427088900097/1579580219,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Sun Jan 26 00:29:24 +0000 2020,1221228609735659520,1221228609735659520,Ok soooo which party everybody going to ? @ASU,False,"[0, 46]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'ASU', 'name': 'Arizona State University', 'id': 18783501, 'id_str': '18783501', 'indices': [42, 46]}]",[],en,recent,1140512729545007105,1140512729545007105,Kiaa 💋,wavy_kiaaa,,+mosc : @kiaashawty 💓 | 19’ 🎓| ASU’23 💙💛,,[],False,444,382,0,Mon Jun 17 06:53:19 +0000 2019,649,,,False,False,392,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1140513915786420225/gC3Iz1Xr_normal.jpg,https://pbs.twimg.com/profile_images/1140513915786420225/gC3Iz1Xr_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Sat Jan 25 23:49:54 +0000 2020,1221218670992482306,1221218670992482306,Update I got accepted to @ASU GOD IS GREAT ‼️,False,"[0, 45]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.221115035667157e+18,1221115035667156992,1.1148914348998042e+18,1114891434899804160,angielechuga_,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'ASU', 'name': 'Arizona State University', 'id': 18783501, 'id_str': '18783501', 'indices': [25, 29]}]",[],en,recent,1114891434899804160,1114891434899804160,Angie 🇲🇽,angielechuga_,,21 | Arizona | Law Major | Rest in Paradise Dad 🕊,,[],False,181,247,0,Sun Apr 07 14:03:26 +0000 2019,6769,,,True,False,5391,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1216438406051483648/zoVq7DT8_normal.jpg,https://pbs.twimg.com/profile_images/1216438406051483648/zoVq7DT8_normal.jpg,https://pbs.twimg.com/profile_banners/1114891434899804160/1580010245,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Sat Jan 25 22:08:59 +0000 2020,1221193270535032834,1221193270535032834,"Watching @eno_benjamin5 of @ASUFootball playing #SeniorBowl 
It is so good to see @ASU present in important games
Tridentes arriba!! ☀️😈🔱",False,"[0, 137]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,"[{'text': 'SeniorBowl', 'indices': [48, 59]}]",[],"[{'screen_name': 'eno_benjamin5', 'name': 'Eno Benjamin', 'id': 75941322, 'id_str': '75941322', 'indices': [9, 23]}, {'screen_name': 'ASUFootball', 'name': 'Sun Devil Football', 'id': 211672384, 'id_str': '211672384', 'indices': [27, 39]}, {'screen_name': 'ASU', 'name': 'Arizona State University', 'id': 18783501, 'id_str': '18783501', 'indices': [82, 86]}]",[],en,recent,53427969,53427969,Rey López,Rey_Lopez,México,"Leadership-Management oriented,Languages lover,Oakland Raiders fan, Rock music lover, Parrillero.Born in San Miguel de Allende,Gto. @ASU @MLFTC @ASUGlobalLaunch",,[],False,449,399,29,Fri Jul 03 16:25:29 +0000 2009,3060,,,False,False,9722,,False,False,False,000000,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,False,http://pbs.twimg.com/profile_images/1106271869207019527/Rf6r7jBX_normal.png,https://pbs.twimg.com/profile_images/1106271869207019527/Rf6r7jBX_normal.png,https://pbs.twimg.com/profile_banners/53427969/1550184412,3D3D3D,000000,BAC3C9,000000,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Sat Jan 25 21:50:52 +0000 2020,1221188711804624896,1221188711804624896,@Mistersweetman @ASU Thanks. Congrats to you as well. You got this!,False,"[21, 67]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2211885826622013e+18,1221188582662201345,8.297295947690312e+17,829729594769031168,Mistersweetman,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'Mistersweetman', 'name': 'fun mr handsome man', 'id': 829729594769031168, 'id_str': '829729594769031168', 'indices': [0, 15]}, {'screen_name': 'ASU', 'name': 'Arizona State University', 'id': 18783501, 'id_str': '18783501', 'indices': [16, 20]}]",[],en,recent,4843423397,4843423397,⚾️SoxyLady8668🏒🐶,Soxylady8668,"Arizona, USA","30’s, Witty, Dog Mom to Hank🐶, Wicked smaht, Lover of all things Boston, Red Sox, Bruins,compassion and humor. No DMs, nothing personal. #BostonTerrier #ASU",https://t.co/fvuKauUiVD,[],False,782,776,2,Sun Jan 24 21:42:46 +0000 2016,363,,,False,False,1558,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1209114844516929536/S7KVhsPv_normal.jpg,https://pbs.twimg.com/profile_images/1209114844516929536/S7KVhsPv_normal.jpg,https://pbs.twimg.com/profile_banners/4843423397/1552519425,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/fvuKauUiVD', 'expanded_url': 'https://www.amazon.com/hz/wishlist/ls/3VB21ZIL77WTS?ref_=wl_share', 'display_url': 'amazon.com/hz/wishlist/ls…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Sat Jan 25 17:09:21 +0000 2020,1221117869351530497,1221117869351530497,huge things happening today @ASU ...... @PennBadgley I WILL SEE YOU SOON,False,"[0, 72]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'ASU', 'name': 'Arizona State University', 'id': 18783501, 'id_str': '18783501', 'indices': [28, 32]}, {'screen_name': 'PennBadgley', 'name': 'Penn Badgley', 'id': 2303565354, 'id_str': '2303565354', 'indices': [40, 52]}]",[],en,recent,899850972960235520,899850972960235520,Caroline Linch,linch_caroline,,choosing to seek discomfort | broadcast journalism | alpha chi omega | sustainability reporter for @cronkitenews | @blazeradioasu | @TheScene_ASU,,[],False,63,104,4,Tue Aug 22 04:29:25 +0000 2017,49,,,False,False,80,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/962754267843997696/m5ztsIjS_normal.jpg,https://pbs.twimg.com/profile_images/962754267843997696/m5ztsIjS_normal.jpg,https://pbs.twimg.com/profile_banners/899850972960235520/1503376438,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Sat Jan 25 15:07:10 +0000 2020,1221087120313417735,1221087120313417735,"RT @ira_hyman: @tessmsneal @BobbiePoPS @PsychScience @ASU @AsUsbs @NoraNewcombe @brownschmidt My dissertation advisor, Ulric Neisser, gave…",False,"[0, 139]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'ira_hyman', 'name': 'Ira Hyman', 'id': 3267730369, 'id_str': '3267730369', 'indices': [3, 13]}, {'screen_name': 'tessmsneal', 'name': 'Tess M.S. Neal', 'id': 796399155425882112, 'id_str': '796399155425882112', 'indices': [15, 26]}, {'screen_name': 'BobbiePoPS', 'name': 'Bobbie Spellman', 'id': 570475794, 'id_str': '570475794', 'indices': [27, 38]}, {'screen_name': 'PsychScience', 'name': 'Association for Psychological Science', 'id': 19078387, 'id_str': '19078387', 'indices': [39, 52]}, {'screen_name': 'ASU', 'name': 'Arizona State University', 'id': 18783501, 'id_str': '18783501', 'indices': [53, 57]}, {'screen_name': 'AsUsbs', 'name': 'as😊😕😡usbs', 'id': 914035316746461184, 'id_str': '914035316746461184', 'indices': [58, 65]}, {'screen_name': 'NoraNewcombe', 'name': 'Nora Newcombe', 'id': 3392313117, 'id_str': '3392313117', 'indices': [66, 79]}, {'screen_name': 'brownschmidt', 'name': 'Sarah Brown-Schmidt', 'id': 333641730, 'id_str': '333641730', 'indices': [80, 93]}]",[],en,recent,3392313117,3392313117,Nora Newcombe,NoraNewcombe,"Philadelphia, PA","cognitive science, women in science, occasionally political",https://t.co/ZXm6DyLT6R,[],False,3133,226,40,Tue Jul 28 17:14:58 +0000 2015,14960,,,True,False,6621,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/626079008573145088/CdphOlWj_normal.jpg,https://pbs.twimg.com/profile_images/626079008573145088/CdphOlWj_normal.jpg,https://pbs.twimg.com/profile_banners/3392313117/1438118862,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/ZXm6DyLT6R', 'expanded_url': 'https://sites.temple.edu/newcombe', 'display_url': 'sites.temple.edu/newcombe', 'indices': [0, 23]}]",,,,,,,,,,,Sat Jan 25 15:06:15 +0000 2020,1.2210868882634834e+18,1221086888263483392,"@tessmsneal @BobbiePoPS @PsychScience @ASU @AsUsbs @NoraNewcombe @brownschmidt My dissertation advisor, Ulric Neisser, gave me great advice for talking with the press about one’s research. Have 3 points you want to make. No matter what question, return to one of your points. I’ve followed that advice every time I’ve talked with a reporter.",False,"[79, 341]",[],[],"[{'screen_name': 'tessmsneal', 'name': 'Tess M.S. Neal', 'id': 796399155425882112, 'id_str': '796399155425882112', 'indices': [0, 11]}, {'screen_name': 'BobbiePoPS', 'name': 'Bobbie Spellman', 'id': 570475794, 'id_str': '570475794', 'indices': [12, 23]}, {'screen_name': 'PsychScience', 'name': 'Association for Psychological Science', 'id': 19078387, 'id_str': '19078387', 'indices': [24, 37]}, {'screen_name': 'ASU', 'name': 'Arizona State University', 'id': 18783501, 'id_str': '18783501', 'indices': [38, 42]}, {'screen_name': 'AsUsbs', 'name': 'as😊😕😡usbs', 'id': 914035316746461184, 'id_str': '914035316746461184', 'indices': [43, 50]}, {'screen_name': 'NoraNewcombe', 'name': 'Nora Newcombe', 'id': 3392313117, 'id_str': '3392313117', 'indices': [51, 64]}, {'screen_name': 'brownschmidt', 'name': 'Sarah Brown-Schmidt', 'id': 333641730, 'id_str': '333641730', 'indices': [65, 78]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2210817409213604e+18,1221081740921360385,7.963991554258821e+17,796399155425882112,tessmsneal,3267730369.0,3267730369,Ira Hyman,ira_hyman,,Professor of Psychology; Rider of Bicycles; Seeker of Justice (He/him; 1st gen college student),,,[],False,545.0,230.0,10.0,Sat Jul 04 03:38:14 +0000 2015,11606.0,,,False,False,2849.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/618937495766478848/LzlIm-FN_normal.jpg,https://pbs.twimg.com/profile_images/618937495766478848/LzlIm-FN_normal.jpg,https://pbs.twimg.com/profile_banners/3267730369/1436401290,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,1.0,4.0,False,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Sat Jan 25 15:06:15 +0000 2020,1221086888263483392,1221086888263483392,"@tessmsneal @BobbiePoPS @PsychScience @ASU @AsUsbs @NoraNewcombe @brownschmidt My dissertation advisor, Ulric Neisser, gave me great advice for talking with the press about one’s research. Have 3 points you want to make. No matter what question, return to one of your points. I’ve followed that advice every time I’ve talked with a reporter.",False,"[79, 341]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2210817409213604e+18,1221081740921360385,7.963991554258821e+17,796399155425882112,tessmsneal,,,,,False,1,4,False,False,en,[],[],"[{'screen_name': 'tessmsneal', 'name': 'Tess M.S. Neal', 'id': 796399155425882112, 'id_str': '796399155425882112', 'indices': [0, 11]}, {'screen_name': 'BobbiePoPS', 'name': 'Bobbie Spellman', 'id': 570475794, 'id_str': '570475794', 'indices': [12, 23]}, {'screen_name': 'PsychScience', 'name': 'Association for Psychological Science', 'id': 19078387, 'id_str': '19078387', 'indices': [24, 37]}, {'screen_name': 'ASU', 'name': 'Arizona State University', 'id': 18783501, 'id_str': '18783501', 'indices': [38, 42]}, {'screen_name': 'AsUsbs', 'name': 'as😊😕😡usbs', 'id': 914035316746461184, 'id_str': '914035316746461184', 'indices': [43, 50]}, {'screen_name': 'NoraNewcombe', 'name': 'Nora Newcombe', 'id': 3392313117, 'id_str': '3392313117', 'indices': [51, 64]}, {'screen_name': 'brownschmidt', 'name': 'Sarah Brown-Schmidt', 'id': 333641730, 'id_str': '333641730', 'indices': [65, 78]}]",[],en,recent,3267730369,3267730369,Ira Hyman,ira_hyman,,Professor of Psychology; Rider of Bicycles; Seeker of Justice (He/him; 1st gen college student),,[],False,545,230,10,Sat Jul 04 03:38:14 +0000 2015,11606,,,False,False,2849,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/618937495766478848/LzlIm-FN_normal.jpg,https://pbs.twimg.com/profile_images/618937495766478848/LzlIm-FN_normal.jpg,https://pbs.twimg.com/profile_banners/3267730369/1436401290,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
